n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
25,0.2,random_individual,12,0.07752651950416586,0.08063698986461694,1.0158017075061798,0.05833796938389776,50
25,0.2,random_individual,13,0.045798186312897685,0.07633149145803372,1.0224962973594665,0.05598725087548538,50
25,0.2,random_individual,14,0.04592590992127366,0.07424630150575734,1.0265324199199677,0.056704798437187946,50
25,0.2,shapley_mean,0,0.1710149089099307,0.037168447421001914,0.9753442704677582,0.05152743702643759,10
25,0.2,shapley_mean,1,0.15748634926168292,0.044334215858858876,0.9807894408702851,0.056297339117577644,10
25,0.2,shapley_mean,2,0.15476559034132825,0.04861195999555474,0.9824041783809662,0.05758472074922059,10
25,0.2,shapley_mean,3,0.14062359981152556,0.039722298012436597,0.9885007202625274,0.05833298967412136,10
25,0.2,shapley_mean,4,0.14500787064882442,0.04905944641043453,0.9876871585845948,0.058944773385134173,10
25,0.2,shapley_mean,5,0.14856331520212956,0.049175868027425344,0.9877129256725311,0.05899514183410269,10
25,0.2,shapley_mean,6,0.1526559004430013,0.041042854000100916,0.9876305222511291,0.05550272739084834,10
25,0.2,shapley_mean,7,0.1522294520198083,0.06090418760933769,0.987320476770401,0.057622767961801845,10
