trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,3,378460770,1000,1000,3500,3500,156026.34,0.18105260224341638,383.6878356933594,0.08921422899948084,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,4,1932616507,1000,1000,3500,3500,156026.34,0.10473087339516567,383.100341796875,0.08028778600055375,583
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,0,1319110456,1000,1000,3500,3500,156026.34,0.15704024188479548,373.16192626953125,0.08547048999753315,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,1,1995458380,1000,1000,3500,3500,156026.34,0.1951183162702765,374.2333679199219,0.08343160999720567,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,2,875031619,1000,1000,3500,3500,156026.34,0.10440577344974927,374.290283203125,0.08089402699988568,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,3,1340497558,1000,1000,3500,3500,156026.34,0.1986675586868435,373.4906311035156,0.08459002900053747,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,4,130234660,1000,1000,3500,3500,156026.34,0.1899205056577518,373.9988098144531,0.08422971199979656,688
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,0,744452614,1500,1500,3500,3500,156026.34,0.20555095106406057,379.3243713378906,0.16086255199843436,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,1,154263954,1500,1500,3500,3500,156026.34,0.28491608263458235,376.1769714355469,0.22669641000175034,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,2,1378078444,1500,1500,3500,3500,156026.34,0.08208609549845415,377.4607849121094,0.20723662399905152,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,3,1181729346,1500,1500,3500,3500,156026.34,0.20835985304993776,376.91436767578125,0.11699401599980774,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,4,555131593,1500,1500,3500,3500,156026.34,0.37858399533974574,377.28070068359375,0.12011539399827598,117
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,0,1714262082,1500,1500,3500,3500,156026.34,0.3508214629381712,382.5906982421875,0.11623990400039474,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,1,2085454949,1500,1500,3500,3500,156026.34,0.1815267691320191,383.4704895019531,0.20507975900181918,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,2,2060266791,1500,1500,3500,3500,156026.34,0.28811765084934676,383.2643127441406,0.11820117600291269,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,3,464011987,1500,1500,3500,3500,156026.34,0.24343158787924943,382.9170837402344,0.19822435599780874,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,4,131593733,1500,1500,3500,3500,156026.34,0.3201904979782322,381.9525451660156,0.20269938500132412,92
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,0,405385771,1500,1500,3500,3500,156026.34,0.24824206907840798,379.6849060058594,0.11769962399921496,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,1,1256116569,1500,1500,3500,3500,156026.34,0.2949027517422694,380.6449279785156,0.14925111800039303,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,2,803481440,1500,1500,3500,3500,156026.34,0.23574225477951974,379.0252990722656,0.13568113000292215,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,3,1705764116,1500,1500,3500,3500,156026.34,0.24698874047749536,379.7519836425781,0.18749262599885697,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,4,2026676072,1500,1500,3500,3500,156026.34,0.2168256780296715,379.7132873535156,0.0669569239980774,286
