n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.2,random_individual,14,0.0925349537240538,0.09359923281269276,1.0048280370235443,0.03782509995677693,50
10,0.2,shapley_mean,0,0.34954217756330747,0.050661489139303975,0.8934771001338959,0.04134962975998517,10
10,0.2,shapley_mean,1,0.3410588609569074,0.050213978680220754,0.8998840034008027,0.04275670936506718,10
10,0.2,shapley_mean,2,0.33850343438681285,0.05006294706883508,0.9017178237438201,0.04276788095787798,10
10,0.2,shapley_mean,3,0.32248866060472914,0.05344297233571252,0.9104199171066284,0.04026327366276649,10
10,0.2,shapley_mean,4,0.32638255290658635,0.0562940777532481,0.9093072950839997,0.04107420314768664,10
10,0.2,shapley_mean,5,0.3228598977250213,0.05753145086183379,0.9118312716484069,0.044507762647117866,10
10,0.2,shapley_mean,6,0.3094819117225852,0.06485592205722206,0.9178015530109406,0.046202900032989935,10
10,0.2,shapley_mean,7,0.2954154143595585,0.06813073042672094,0.924672532081604,0.049595454701264495,10
10,0.2,shapley_mean,8,0.28172275850080525,0.05348704756296733,0.9326262474060059,0.04476235071069373,10
10,0.2,shapley_mean,9,0.25531146098981594,0.05692673553875079,0.9439210176467896,0.039050436277686236,10
10,0.2,shapley_mean,10,0.24732210837287302,0.04808507474766508,0.9466770350933075,0.037663512170115696,10
10,0.2,shapley_mean,11,0.22686389808744828,0.03105842237525217,0.9555371165275574,0.03205461411774409,10
10,0.2,shapley_mean,12,0.17389218025751593,0.0691492507527439,0.9709781527519226,0.038840294873084096,10
10,0.2,shapley_mean,13,0.16110880247009415,0.07754876927561219,0.9794914603233338,0.037643033114299666,10
10,0.2,shapley_mean,14,0.12171229833924027,0.07761949061757156,0.9957216084003448,0.032932463761475295,10
10,0.25,random_individual,0,0.36938417195938134,0.041220774543991506,0.8903720557689667,0.0694603575204742,50
10,0.25,random_individual,1,0.3647796533818791,0.042275501949121434,0.8933740890026093,0.0704729337137847,50
10,0.25,random_individual,2,0.35887319525506306,0.04108196282968838,0.8984795546531678,0.07216955688610581,50
10,0.25,random_individual,3,0.35233180270247694,0.04798494141450665,0.9031015753746032,0.07382240888560047,50
10,0.25,random_individual,4,0.3492181468658761,0.04522267983234989,0.9060876560211182,0.07348177175155193,50
10,0.25,random_individual,5,0.34317074338262255,0.04881797444120625,0.9106360340118408,0.07293052561374243,50
